InternetService,Multiple,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Tenure,MonthlyCharge,Bandwidth_GB_Year
0,0,0,1,0,1,0,46.581379999999996,131.184,4585.929
2,0,1,0,0,1,1,63.13521,227.0767,5845.878000000001
1,0,1,0,0,1,0,58.172,174.4559,5421.453
0,1,1,1,0,0,1,68.3119,198.5261,6446.795999999999
1,1,0,0,0,0,1,34.49885764604514,180.0314,3398.8427520151345
1,1,0,0,1,1,0,57.89761,181.9286,5139.97
1,0,0,0,0,1,1,60.89154,241.6169,5673.309
0,1,1,0,0,0,0,48.3857,150.0666,4724.313
1,0,0,0,1,1,1,71.95713,251.3921,6493.121999999999
0,1,1,1,0,1,1,67.08693000000001,269.7401,6786.88
0,0,1,0,0,1,1,65.13005,208.9312,3398.8427520151345
1,1,1,1,0,0,1,61.73523,217.6848,5595.741
2,1,0,1,0,0,1,71.81426,162.7168,6382.616999999999
2,0,0,1,1,1,0,49.209270000000004,127.235,4417.034000000001
1,0,1,0,1,0,1,64.88531,182.5437,5640.267
2,0,1,1,1,1,1,40.24973,222.7049,4090.9440000000004
0,0,0,1,1,1,1,69.97649,211.2208,6737.559
1,1,0,1,0,1,0,58.34647,184.8963,5194.643
1,1,1,0,0,0,0,42.34953,169.2385,3592.5290000000005
2,1,1,0,1,0,0,57.114090000000004,146.3707,4911.224
2,1,1,1,1,0,0,54.371080000000006,158.8525,4824.624
1,1,1,1,1,0,1,64.26648,230.4408,5831.696999999999
1,1,0,0,0,1,1,69.13736999999999,242.0159,3398.8427520151345
0,0,1,1,0,1,1,46.24205,225.458,5116.649
0,0,1,1,0,0,1,54.26571,166.2733,5274.066999999999
0,0,1,1,0,0,0,59.318180000000005,138.9158,5517.786999999999
1,1,0,0,0,0,0,69.33555,145.4173,5906.433000000001
0,0,1,0,0,1,1,63.17916999999999,209.6548,6265.528
0,1,0,0,1,1,1,60.45619,232.4464,5921.781999999999
2,0,0,1,0,0,1,55.68371,127.7988,4929.749
2,1,0,0,1,0,0,38.06839,126.2569,3185.8179999999998
2,0,1,0,1,1,1,57.70698,212.0452,5331.811
0,1,1,1,1,1,1,44.60467,268.7476,4868.722
0,0,0,1,0,0,1,71.28653,141.27100000000002,6597.677
2,0,0,0,1,1,1,71.37419,186.1764,6475.07
1,1,0,0,0,1,0,62.02081,170.5636,5300.45
2,0,1,1,0,1,0,67.98776,139.8724,6207.251
1,0,0,1,0,1,1,50.52613,221.7936,4711.947
1,1,0,1,0,0,0,61.005109999999995,169.7803,5210.642
1,1,1,0,0,0,0,59.933769999999996,165.28099999999998,5088.76
2,1,0,1,1,1,0,61.0006,161.7469,5544.892
1,0,1,1,0,1,0,66.7755,173.6533,5967.111999999999
2,0,0,0,0,0,1,69.31336,116.5886,6222.228
0,1,1,1,0,1,1,61.67106,257.2173,3398.8427520151345
2,0,1,0,0,0,0,60.1778,103.39200000000001,5109.487
1,0,1,0,0,0,0,64.36371,134.3623,5534.205
0,0,1,0,0,0,1,67.71776,151.6284,6279.52
0,0,1,0,0,1,0,67.70719,142.1216,6285.156
2,0,1,0,0,0,1,34.49885764604514,149.5889,5322.807
0,1,1,1,0,0,0,67.75523000000001,159.9145,6479.6
0,0,0,0,1,0,0,56.26602,105.5173,4936.47
1,0,1,0,1,1,1,62.651790000000005,242.2153,5859.88
1,0,0,1,1,0,0,66.20026999999999,139.5419,5680.919
2,1,1,0,0,0,1,34.49885764604514,169.4674,4543.503
0,1,0,1,1,0,0,59.3332,150.1461,5504.2609999999995
1,0,1,0,0,1,0,69.54666,159.3203,6101.071
0,1,1,0,0,1,1,54.16378,244.5391,5507.494000000001
2,1,1,0,0,0,1,60.69643000000001,172.1903,5469.3769999999995
0,0,0,0,0,1,1,66.67317,188.3488,6503.606
0,0,0,1,0,1,1,45.80397,201.3888,4798.085
1,1,0,1,1,0,0,58.2078,168.6797,4932.255999999999
1,1,0,1,0,0,1,62.98803,192.9014,5620.276
1,1,1,0,0,1,1,67.50861,262.1988,6119.954000000001
1,0,1,0,1,1,0,67.96418,175.481,5971.644
1,1,1,0,1,0,0,71.4869,181.0441,6006.936
1,1,0,1,0,1,0,34.49885764604514,186.0305,5960.672
2,1,1,1,0,1,0,34.49885764604514,172.3184,6235.847
1,1,0,0,0,0,0,46.98814,147.188,4089.2
0,1,0,0,0,1,0,70.69978,148.4463,6463.271
1,1,0,0,1,0,1,61.12405,194.1961,3398.8427520151345
0,0,1,0,1,0,0,61.4665,127.3349,5729.576
2,0,1,0,0,0,0,56.77763,130.9736,4909.572
1,1,0,0,1,1,1,58.6688,256.368,5382.024
0,0,0,1,0,1,1,54.67568000000001,200.9901,5467.571
1,1,0,0,1,0,0,51.11345,157.5644,4271.095
1,0,1,1,1,0,0,63.07329,160.9989,5608.64
1,0,1,1,0,1,0,66.81169,172.4725,3398.8427520151345
0,1,1,1,0,0,1,34.49885764604514,197.1234,5888.954000000001
1,1,0,1,0,0,1,63.91757,191.489,3398.8427520151345
0,0,0,1,0,1,0,34.49885764604514,131.2198,6537.941999999999
0,1,0,1,0,1,1,68.53085,237.0311,6809.432
2,0,1,0,0,1,1,67.54816,211.5498,6115.859
1,0,1,0,0,1,1,70.1175,230.3977,6349.14
0,1,1,0,1,1,0,43.45813,214.3598,4408.149
1,1,1,0,0,0,1,70.06451,205.2232,6197.954000000001
1,0,1,1,0,0,0,57.225559999999994,151.8061,5073.835999999999
2,0,1,0,1,1,1,56.457980000000006,210.6805,5380.321
0,0,1,0,1,1,0,57.471940000000004,154.7074,5447.340999999999
1,0,0,1,1,1,1,64.57182,234.1502,5933.7880000000005
0,0,1,0,0,0,1,66.49211,149.4826,6528.053000000001
1,1,0,0,0,0,1,68.69674,179.1239,6054.624
2,0,1,1,0,0,1,58.30226,150.2853,5144.346
1,1,0,0,1,1,1,62.43485,252.734,3398.8427520151345
0,1,0,1,1,0,1,68.12366999999999,184.4035,6597.155
1,0,1,1,0,0,0,34.49885764604514,178.6328,5301.141
0,0,1,0,0,1,1,34.49885764604514,210.6524,5194.247
2,0,1,0,0,0,0,62.17828000000001,104.8639,5314.5419999999995
2,0,1,0,1,1,0,51.05765,139.0298,3398.8427520151345
0,1,1,0,0,1,0,61.41766,172.0735,5876.669
1,1,0,0,0,0,1,66.80803,192.9636,3398.8427520151345
2,0,1,0,0,0,0,67.78586,104.2103,5766.181
2,0,0,1,1,1,0,61.49459,130.2283,5265.014
1,1,1,1,1,0,0,50.27485,190.8123,4345.4529999999995
0,0,0,1,1,1,1,54.55234,213.4482,5561.853
0,1,0,0,0,1,0,68.67008,154.1089,6507.866
1,0,1,1,0,1,1,62.030840000000005,243.9461,3398.8427520151345
0,0,1,1,0,0,0,55.591,126.305,5192.719
1,0,0,1,1,1,0,71.98828,162.095,6304.569
2,0,1,0,0,0,1,61.70653000000001,138.3764,5351.254
1,0,1,0,0,1,0,68.23146,160.2617,5835.932
0,1,1,1,0,0,0,57.33546,160.0504,5658.12
2,0,0,1,0,1,0,34.49885764604514,116.4421,3621.671
0,0,0,1,0,1,1,42.738240000000005,201.49400000000003,4710.736
0,0,1,0,0,1,0,47.461290000000005,139.3776,4750.238
2,0,0,1,0,1,1,61.70332,190.5978,5622.295999999999
0,0,1,0,0,1,1,45.6406,210.7628,4810.343
0,1,0,0,1,1,1,70.54929,231.1371,6842.592
0,1,1,0,0,0,1,71.26299,183.0115,6716.644
1,1,1,1,0,0,0,49.199220000000004,180.787,4459.144
1,1,1,1,0,0,1,68.59441,243.9122,6153.245
1,1,0,0,1,1,0,36.88048,182.218,3531.8990000000003
1,1,0,0,1,0,1,63.86048,191.6806,5460.848000000001
2,0,0,0,0,1,0,68.36284,106.2282,5918.039000000001
1,1,1,1,0,1,0,66.03197,207.1425,6005.172
0,0,0,1,0,0,1,38.01787,140.75799999999998,3953.1609999999996
1,0,0,1,1,0,0,55.13723,137.1653,3398.8427520151345
2,1,1,1,1,1,0,65.61344,186.2317,3398.8427520151345
1,0,0,0,0,0,0,54.798730000000006,143.6253,4703.454000000001
0,0,1,0,0,0,0,45.91152,119.3358,4522.635
1,0,0,0,1,1,0,47.562940000000005,151.3544,4149.0070000000005
2,0,1,1,0,0,1,34.49885764604514,151.8577,5374.093000000001
2,1,1,0,0,0,1,54.79811,182.9245,4769.665
1,1,1,1,1,1,1,66.8679,288.2818,6261.840999999999
0,0,0,0,0,1,0,62.83739,145.9345,5744.967
1,0,0,1,0,1,0,54.419509999999995,148.0888,4950.375
0,0,1,1,0,1,0,64.54829000000001,152.0786,6075.403
1,1,1,1,1,1,1,65.52483000000001,286.8137,6351.616999999999
2,1,0,0,0,1,1,63.94696,208.8961,5742.088000000001
1,0,0,0,0,0,1,55.505,150.1354,4885.896
0,0,0,0,0,0,1,64.38615,126.6233,5980.12
1,1,0,1,1,1,1,56.512190000000004,263.5019,5203.2970000000005
0,1,1,0,0,1,0,47.11262,173.342,4733.327
1,0,0,1,0,1,0,63.508590000000005,154.5924,5517.435
1,0,0,1,0,0,1,67.61561999999999,161.5906,5852.816999999999
1,1,0,0,1,1,0,71.24628,181.7669,6211.505
0,1,0,0,0,1,1,52.53836,221.3414,5431.772
0,0,1,1,0,1,0,58.139669999999995,152.8586,5624.55
1,1,1,0,1,0,0,41.27155,179.0115,3550.827
1,0,0,0,0,0,1,61.91437,146.6156,5392.876
2,1,1,0,0,1,0,71.78213000000001,160.8258,6339.798000000001
0,1,1,0,0,0,1,51.74735,185.1673,5181.433
0,0,1,1,0,0,1,67.16748,162.5655,3398.8427520151345
2,1,1,0,0,0,0,49.75092,134.5786,4387.374
1,0,1,0,1,1,1,65.86516,243.8699,5948.5740000000005
1,0,1,1,0,0,1,46.86241,181.9244,4346.289000000001
2,1,1,0,0,1,0,65.40231999999999,160.4298,5845.2
1,0,1,0,0,0,1,64.58418,197.5665,5619.828
1,0,1,1,1,0,1,53.08331999999999,196.6049,4823.231
0,1,1,0,0,1,0,34.49885764604514,185.6038,6957.206
1,0,0,0,1,1,0,67.25763,149.1519,5691.424
1,0,0,1,0,1,0,58.50824,150.3129,5214.116
1,1,0,1,1,0,0,71.4622,172.8448,3398.8427520151345
0,0,1,0,0,1,0,70.67499000000001,141.0501,6682.345
1,1,0,1,0,0,1,60.51116999999999,193.2395,5230.965
1,0,0,0,0,0,0,45.25561,114.4139,3847.784
2,0,1,1,0,0,1,64.22099,149.2823,5845.299
1,1,0,0,0,0,0,70.2187,146.2511,5866.278
1,0,1,1,1,1,0,47.81985,185.3779,4262.754
1,0,0,0,0,0,0,68.28659,110.3049,5633.460999999999
2,0,0,1,0,1,1,71.5701,187.5819,6328.049
0,1,0,1,0,1,1,59.14141,234.0532,5940.651
1,1,0,0,0,1,1,58.12044,240.7266,5292.783
1,0,0,0,0,1,1,64.28134,210.4888,5975.89
1,1,0,0,0,1,1,65.2394,242.3556,5961.258000000001
1,0,0,1,0,1,1,65.31873,222.8024,6125.213000000001
1,1,0,1,0,1,1,54.127309999999994,252.72299999999998,5165.616
1,1,1,0,1,1,0,40.73055,204.0232,3847.1240000000003
0,0,1,1,0,1,0,64.98884,152.5832,6116.781
1,1,0,0,0,0,0,71.74549,147.8783,6122.64
2,1,1,0,1,0,1,65.9436,184.0766,3398.8427520151345
0,1,1,1,1,0,0,34.49885764604514,172.5179,4950.104
2,1,0,1,1,0,0,71.13061,138.7342,6104.599
0,1,1,0,0,0,0,62.4021,150.0706,5737.637
1,0,0,1,0,0,1,66.17676999999999,160.0046,5923.951999999999
0,1,0,0,1,1,1,66.81622,233.6968,6551.6230000000005
1,1,0,0,1,1,1,47.65766,251.7295,4439.207
0,0,1,1,0,1,1,66.01153000000001,222.2603,6398.595
1,1,1,1,1,0,1,64.62103,227.9352,5748.201999999999
2,0,0,1,1,0,0,65.64435999999999,105.6964,5455.249
0,0,0,0,0,0,0,61.91633,94.87384,5531.340999999999
2,0,1,0,0,1,1,58.970780000000005,199.3033,5510.361999999999
2,1,0,0,0,0,0,34.49885764604514,113.0069,5430.052
2,1,1,1,0,1,0,66.36071,188.6969,5893.165
2,0,1,1,0,1,1,69.91714,224.3119,6373.013000000001
1,0,1,0,1,1,1,49.86477,242.035,4798.189
1,1,1,1,1,1,1,41.3275,288.3545,4147.014
0,0,1,1,0,1,1,56.5003,223.8438,5722.608
1,1,0,0,0,0,1,57.558409999999995,179.9323,5130.86
0,0,1,0,1,1,1,65.26459,223.4561,6280.797
2,0,0,0,1,1,1,68.01321,189.378,6024.552
2,0,0,0,0,1,0,69.05044000000001,105.5827,6064.18
0,1,1,1,0,1,1,68.90605,256.2425,6904.057
1,0,0,0,1,0,0,70.33870999999999,124.6002,5718.684
0,1,1,0,0,1,1,59.27052,244.9705,5899.701
0,1,0,1,0,1,1,36.88134,232.2968,4180.404
1,1,0,0,0,0,1,58.42671,181.5887,5018.9220000000005
0,0,0,0,0,0,0,70.11539,93.68515,6348.491999999999
0,1,0,0,1,0,1,50.97055,173.7536,3398.8427520151345
0,0,1,0,0,0,1,70.54541,150.9413,6568.053000000001
1,0,0,0,0,1,0,62.917759999999994,141.7747,5507.189
1,1,1,0,0,1,1,55.10455,261.0646,5274.081
2,1,0,0,1,1,1,34.49885764604514,220.8771,6266.666
0,0,1,0,1,1,1,45.10633,223.2034,4710.915
1,0,1,1,0,1,0,62.232380000000006,171.8674,5439.486
1,0,1,1,1,1,1,56.98279,259.5089,5381.846
2,0,0,1,0,1,0,56.84758000000001,118.6888,5004.514
1,1,0,0,0,1,0,49.59993,168.6286,4480.829000000001
1,0,1,0,0,0,0,70.50301999999999,135.7871,6057.265
1,0,1,0,0,0,1,57.89585,182.2924,5128.903
2,0,0,1,0,0,1,63.583909999999996,130.3912,5604.547
1,0,0,1,0,0,0,34.49885764604514,124.0268,4148.090999999999
0,0,1,1,1,0,0,34.49885764604514,142.5452,5181.03
2,1,1,0,1,1,1,53.06052,240.9408,3398.8427520151345
1,1,0,0,0,0,1,62.969519999999996,180.2929,5476.196
0,1,1,0,0,0,0,62.555409999999995,148.7728,5812.467
1,1,1,0,0,1,1,68.31311,260.8511,6210.224
2,0,0,1,0,1,1,64.12593000000001,190.706,5999.971
1,0,0,1,1,0,1,59.39366999999999,175.505,5339.491
1,1,0,1,0,0,0,63.98562,159.3397,5449.052
1,0,0,0,1,0,0,55.581590000000006,123.1679,4665.935
2,1,1,0,1,0,0,52.21545,148.111,4533.343
0,0,0,0,0,1,0,53.61209,117.5071,5134.603
1,1,0,0,0,0,0,50.54849,149.251,4452.333
0,0,0,0,0,1,1,62.33818,192.1998,3398.8427520151345
0,0,0,0,0,1,0,67.2599,116.0806,6210.253000000001
1,1,1,1,0,0,1,54.396,228.2664,5189.737
2,0,1,1,1,1,0,54.53013000000001,153.4249,4745.854
1,1,0,1,0,1,0,40.324670000000005,181.5095,3629.658
1,0,0,1,0,1,1,67.58811,223.4188,6144.675
0,1,1,0,1,0,0,52.0997,160.342,3398.8427520151345
1,0,1,0,0,1,1,70.02925,230.0334,6359.455
1,0,1,1,0,1,1,62.2937,271.3032,5896.1359999999995
1,1,1,1,0,1,0,69.97639000000001,206.1195,6188.585999999999
0,0,0,1,0,1,0,56.097669999999994,130.5426,5286.986
0,1,0,1,0,0,1,48.926590000000004,175.0777,4888.5109999999995
0,0,0,0,0,1,0,64.90171,116.4883,5975.365
1,0,0,0,1,1,0,52.36016,152.4984,4505.464
1,0,1,0,1,1,1,47.24188,243.3339,4694.577
2,1,0,0,1,0,0,49.88118,125.7997,4361.159000000001
1,0,1,1,1,0,0,51.39351,162.5906,4668.189
2,1,0,1,0,0,1,64.33331,159.256,5656.694
1,0,1,1,0,0,1,58.06953000000001,182.21900000000002,5026.193
0,0,1,0,0,0,1,55.29166,149.3664,3398.8427520151345
1,1,0,0,1,1,0,34.49885764604514,211.0525,5920.786999999999
1,1,1,0,1,0,0,68.26584,181.5177,5729.894
1,0,1,0,0,0,0,58.42341999999999,135.8386,4805.808
1,0,1,1,0,0,0,50.84495,148.9323,4495.26
1,0,0,0,1,0,1,63.87305,160.48,5633.418000000001
0,1,1,1,0,1,0,43.18866,184.1179,4556.396
2,1,1,0,0,1,0,64.2522,161.0823,5722.812
0,0,0,1,0,0,1,48.79391,139.6205,4663.083
0,0,1,0,0,1,0,51.54883,141.2173,5022.316
1,1,0,0,0,0,0,70.24032,144.529,5847.101
0,1,1,1,0,0,0,66.8616,158.8105,6286.518
0,0,1,0,0,1,0,43.2029,139.1716,4326.5070000000005
0,0,0,0,0,0,1,48.36469,131.1889,4565.513
2,1,1,0,0,0,0,46.39161,147.0433,3951.002
1,1,1,1,0,1,0,65.51344,207.547,5850.928000000001
1,0,0,1,0,0,1,70.74091999999999,160.3366,6190.253000000001
1,0,1,1,1,1,1,51.04299,256.3797,5322.906
0,0,0,0,0,1,1,69.78016,217.6154,6744.437
0,1,1,0,1,1,1,59.99904,254.0207,5885.235
1,1,0,1,0,0,1,58.50038000000001,195.3093,5264.753000000001
0,1,0,0,0,0,0,65.84668,126.2517,5951.771
2,1,0,0,0,1,1,34.49885764604514,240.4518,4467.334
0,0,0,1,0,0,0,64.91404,107.8141,5921.681
0,0,1,0,0,1,1,34.49885764604514,210.5829,6708.54
0,1,0,1,1,1,0,62.20392,176.0299,5936.571999999999
0,0,1,1,1,1,1,63.07037,235.8762,6316.022
1,1,1,1,0,0,0,41.54053,181.1245,3710.298
1,1,0,0,0,0,0,55.27064,144.8793,4606.446
0,1,0,0,0,0,1,48.00544,163.5447,4794.505
1,1,0,1,1,1,1,70.84337,294.8093,6392.803000000001
0,1,0,0,0,1,1,70.14056,222.2476,6662.598000000001
1,1,0,0,1,0,1,68.53399,194.4832,5971.767
0,1,1,1,0,1,1,67.8068,258.712,3398.8427520151345
2,1,0,0,0,0,1,69.18745,152.5342,6013.704000000001
0,0,0,0,1,1,1,34.49885764604514,201.4966,6583.557
2,1,0,1,0,0,1,58.177859999999995,189.9029,5515.361
2,0,0,0,0,0,0,55.78075,80.73912,4638.587
1,1,0,0,0,0,1,68.9214,182.1946,5785.960999999999
0,1,1,1,0,1,1,70.33868000000001,254.96599999999998,6933.851
1,1,1,1,0,0,1,70.27195,217.0958,6215.81
2,0,1,0,0,0,1,55.57771999999999,137.0234,4749.988
0,1,1,1,0,0,1,62.77522,210.8299,6413.177
1,1,0,1,0,0,0,48.98259,157.9361,4361.2429999999995
0,0,0,1,0,1,1,34.49885764604514,198.1996,4646.487
1,1,0,0,1,0,0,34.49885764604514,159.3467,4581.646
0,0,0,0,0,1,1,67.70405,187.5064,6348.305
1,1,0,1,0,0,0,58.582519999999995,156.6855,5062.276
0,0,1,0,0,0,1,34.49885764604514,154.3073,6133.741999999999
0,1,0,0,0,0,0,39.52545,124.6685,3398.8427520151345
0,0,1,1,0,0,1,63.837869999999995,164.5663,6274.201999999999
0,0,1,0,1,0,1,71.12765,194.0704,6674.831
2,0,1,0,0,1,0,54.23761,139.8899,4865.395
0,0,1,1,1,0,1,61.087959999999995,175.1972,3398.8427520151345
1,1,0,1,1,0,0,69.63521,172.0489,5929.406
1,0,1,0,0,1,1,51.35655,231.1405,4819.018
0,1,0,0,0,1,0,62.71297,151.1947,5878.977
2,0,0,1,0,1,0,65.40394,133.9739,5868.925
1,1,1,0,0,1,0,46.68593,193.4461,4200.227
1,1,1,1,0,1,1,67.5017,275.4764,6263.673000000001
2,0,1,0,0,0,0,58.690709999999996,103.5164,5228.37
2,0,0,1,1,0,1,67.71293,141.3309,5983.811
2,1,0,1,0,0,0,60.96912,125.1926,5228.642
1,1,1,1,1,0,1,59.9904,230.122,5569.1230000000005
2,0,1,1,1,1,1,64.94053000000001,223.7032,6060.196
0,0,0,0,1,0,0,51.38074,106.5965,4616.664000000001
0,0,0,0,0,1,0,60.129540000000006,118.4853,5789.008000000001
1,0,0,1,0,0,1,52.959309999999995,160.9549,4666.096
1,1,1,1,0,0,1,70.28492,217.4188,6212.316
2,0,0,1,0,0,0,46.076,92.3243,4044.8070000000002
0,0,1,0,0,0,0,70.45268,115.1502,6273.6
1,1,1,0,0,0,1,62.86179,203.628,5675.905
1,0,1,1,0,1,0,68.3486,201.5729,5843.001
1,0,1,0,0,0,0,68.04513,133.5818,5645.924
0,0,0,0,0,0,0,51.19372,95.06088000000001,4734.5470000000005
0,0,1,1,0,0,1,63.20163,162.9434,5921.945
1,0,1,1,0,1,1,65.50761999999999,242.6438,6056.562
0,1,1,1,1,0,0,34.49885764604514,200.5569,6626.316
2,1,0,0,0,1,0,63.838680000000004,138.3656,5585.51
0,0,1,0,0,1,0,71.97381999999999,141.0434,6833.821
0,0,0,0,0,1,0,34.49885764604514,120.3552,3398.8427520151345
0,0,1,0,0,1,1,68.67656,212.4591,6836.227
0,0,1,0,0,0,0,67.72471,118.8145,6168.427
1,0,1,0,1,1,1,66.21743000000001,246.7173,3398.8427520151345
1,0,1,0,1,0,0,66.29727,149.4727,5766.158
0,1,1,1,0,0,0,51.679959999999994,163.6188,4987.581
0,0,1,1,1,0,0,70.11749,138.7299,6273.516
0,1,1,1,1,0,1,63.25715,210.2721,6286.672
0,0,1,0,1,0,0,55.36779,126.3767,5205.865
1,1,1,1,0,1,0,34.49885764604514,205.4499,6383.578
1,1,0,0,0,1,0,61.35471999999999,170.3177,5367.182
1,0,1,1,0,0,1,67.08536,183.02200000000002,5842.893
1,0,1,0,0,0,0,47.59384,135.6131,3398.8427520151345
1,1,0,1,0,1,1,64.77844,250.9947,5863.302
0,0,0,0,0,0,1,69.22361,126.4999,6353.541
2,0,0,1,1,1,1,65.97991,198.8671,5897.274
0,0,1,0,0,1,0,34.49885764604514,141.5528,6285.8009999999995
2,0,0,0,0,1,0,46.381209999999996,107.2774,4278.637
0,1,0,0,0,0,1,40.804829999999995,161.9081,4397.217000000001
0,0,1,0,0,1,1,50.98888,213.3972,3398.8427520151345
1,1,1,1,1,0,1,66.19976,231.3123,3398.8427520151345
2,0,1,0,0,1,0,46.77244,128.6117,4339.192
1,0,1,1,0,1,0,38.64796,187.743,3798.9429999999998
1,1,0,0,0,1,0,58.3401,173.0396,5172.423
0,1,0,0,1,1,1,51.74095,231.5825,5168.33
1,0,1,1,1,1,0,51.916990000000006,186.6868,3398.8427520151345
2,0,0,0,1,1,0,52.663619999999995,119.0561,4648.187
0,0,1,1,0,1,1,65.09340999999999,224.4121,6587.882
0,0,1,0,0,0,1,60.194630000000004,151.2864,5736.061
1,1,0,1,1,0,0,66.98321999999999,172.6697,5922.812
1,1,0,0,0,0,1,54.51931999999999,180.7613,4887.271
1,1,0,0,0,0,1,57.67058000000001,182.0783,5034.929
1,0,0,1,0,1,1,67.86253,221.1547,6196.874
1,0,0,0,1,0,1,63.90801,161.5101,3398.8427520151345
0,0,0,0,0,1,1,69.59294,189.9407,6818.048000000001
1,0,1,1,0,1,1,48.04631,245.0035,4889.562
0,1,1,1,0,1,1,58.17851999999999,255.2434,3398.8427520151345
2,1,0,1,1,1,1,54.06378,237.0286,5249.773
0,1,0,0,1,1,1,58.08347,232.9639,5724.812
0,1,1,0,1,0,1,67.44709,193.183,6277.155
0,1,0,1,0,1,0,51.47333,164.4468,3398.8427520151345
0,0,1,0,1,1,1,34.49885764604514,225.3533,6746.803000000001
1,0,0,0,0,0,1,60.15609,152.239,5368.229
1,0,0,0,1,1,1,60.49719,221.0392,5559.524
0,0,1,0,1,1,0,67.86978,155.5551,6364.89
1,1,0,1,1,1,1,53.62757,267.9657,5254.651
2,0,0,0,1,0,0,68.36641,89.86588,5665.273
2,0,0,0,1,1,0,34.49885764604514,119.93299999999999,5871.274
2,1,0,0,0,0,0,65.9999,112.0854,5604.566
0,0,1,0,0,1,1,62.08636,211.2437,6253.8240000000005
2,1,1,1,0,1,0,70.99802,172.6928,6369.807
1,1,1,1,0,0,0,66.49538000000001,179.0628,5910.418000000001
2,0,1,0,1,0,0,34.49885764604514,114.7968,4814.159000000001
2,1,1,0,0,1,0,45.695879999999995,158.6757,4267.319
0,1,1,0,1,1,1,67.56344,253.3612,6555.5019999999995
0,0,1,1,1,1,0,65.84526,167.8446,6192.474
2,1,1,1,1,1,0,68.90677,213.2305,6232.286
1,1,1,0,0,1,0,66.78392,193.3828,3398.8427520151345
0,0,1,0,0,0,0,66.78484,113.4642,6024.451999999999
1,1,0,0,0,0,0,67.50379000000001,158.139,5730.434
2,0,1,0,0,1,0,60.58684,128.7268,5409.545
0,0,0,1,0,0,0,44.79567,107.9495,4157.92
1,0,0,0,1,1,0,66.1916,150.5973,5613.31
0,0,0,1,0,0,1,62.4919,140.7378,5863.982
0,0,0,0,1,1,0,58.52641,130.0198,5479.424
1,1,0,0,0,0,1,57.7475,182.6518,5097.174
0,0,1,0,1,0,0,58.94262,127.3572,5562.842
1,1,1,1,0,1,1,64.51973000000001,273.6435,6016.058000000001
2,0,1,0,0,1,1,34.49885764604514,196.445,3398.8427520151345
2,0,1,0,0,1,1,52.150240000000004,200.7012,4899.562
0,0,0,0,0,1,1,60.49154,191.3423,5934.168000000001
1,1,0,0,0,1,1,67.98943,239.4525,6234.573
0,0,1,0,0,0,0,53.32394,116.5347,4839.529
0,0,0,0,0,1,0,71.09348,130.3096,6545.084
1,1,0,1,0,1,0,34.49885764604514,183.4533,5469.88
0,1,0,0,1,1,1,50.693740000000005,232.0919,5165.042
0,0,0,0,0,1,1,63.36271,187.2223,6078.982
1,1,1,0,1,0,1,47.3962,215.1064,4235.298
2,0,0,0,0,1,0,66.64395999999999,106.9723,5883.186
1,0,1,1,1,0,0,60.57969,187.3999,5228.607
2,1,1,0,1,0,1,34.49885764604514,183.0434,5093.146
1,1,0,0,0,0,0,34.49885764604514,146.6675,3398.8427520151345
0,0,1,0,0,0,1,58.733509999999995,148.7425,5625.889
0,1,0,0,1,0,1,71.51635,171.2554,6667.408
2,1,1,0,0,0,1,48.77002,170.7869,4420.056
1,0,0,0,0,1,1,68.34459,210.4746,6356.678000000001
1,0,1,0,0,1,1,61.27786999999999,231.7036,5676.244000000001
0,0,1,1,1,1,0,65.63224,167.0948,6205.74
1,0,0,0,0,0,0,63.081509999999994,140.2112,5163.62
1,0,0,1,0,1,0,42.01957,152.10299999999998,3976.167
1,1,1,0,0,0,0,65.68687,168.44799999999998,5629.355
2,1,0,1,1,1,0,60.14219,166.4682,5526.133000000001
1,1,1,1,0,0,0,47.94936,180.9016,3398.8427520151345
2,0,1,1,0,0,1,34.49885764604514,153.7421,6097.8730000000005
1,0,0,0,0,1,0,34.49885764604514,138.58,3710.175
1,1,0,0,0,1,1,64.87595999999999,241.6856,5989.298000000001
2,1,1,0,1,1,0,50.53589,199.4209,4580.3
0,1,1,0,0,0,0,60.95525,152.2546,5739.843000000001
1,1,1,0,0,1,1,67.21909000000001,264.1535,6255.954000000001
2,0,1,0,1,0,1,48.87162,154.0013,4648.663
1,0,0,1,0,0,0,70.28113,156.626,5998.411
1,1,0,0,0,1,0,47.16189,172.7803,4464.888
0,0,0,0,1,1,0,65.2185,127.8772,5998.804
0,1,1,1,0,1,0,39.70805,187.4114,4290.117
1,1,1,1,0,1,0,66.33851999999999,204.9803,5883.826
0,1,0,1,1,1,1,58.2471,247.1428,3398.8427520151345
0,0,0,0,0,1,0,68.4249,115.9532,6308.9890000000005
0,0,0,1,0,1,0,61.164719999999996,128.0953,5826.880999999999
0,1,0,0,0,0,1,34.49885764604514,159.3038,5572.923000000001
2,0,0,0,1,1,0,55.24136,117.4468,4818.31
1,1,0,1,0,0,1,67.69161,195.0498,5947.5019999999995
1,1,0,0,0,0,0,34.49885764604514,148.0011,5081.322
1,1,0,0,0,1,0,62.580009999999994,183.4956,3398.8427520151345
2,1,1,1,1,0,0,69.0717,161.833,6286.519
2,0,1,0,0,0,1,68.55020999999999,165.8121,6014.7519999999995
